id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
WDR74	1160.98767738589	0.671063785425685	0.285699247381291	2.3488468785852	0.0188316492679599	0.0795278230668981
KCNA5	28.5405761470081	-1.41443256034557	0.602242349784227	-2.34861025773484	0.0188436192831316	0.0795588690615747
PRLR	13479.1631647703	1.89565928915959	0.807215166097398	2.34839404507777	0.018854562720236	0.0795855666304302
MAP7	2984.59189226827	1.28615202718363	0.547702519289751	2.34826750267917	0.0188609701444878	0.0795931091888648
KIAA1009	580.388606726759	-0.711455879208683	0.303004720478373	-2.34800262545567	0.0188743882631428	0.0796056475448268
CCNDBP1	2719.42862988073	-1.05869420055006	0.450889944871184	-2.34801022420787	0.0188740032101801	0.0796056475448268
PPP1R1B	4937.92010423481	-1.78177125038047	0.758867300984253	-2.34793520299202	0.0188778050749226	0.0796056475448268
C1R	19309.5664483629	-1.10826660425217	0.47212459524841	-2.34740281571023	0.0189048042148159	0.0796999895752371
SCRIB	3444.89061604852	1.19682830215293	0.509945603507625	2.34697248867453	0.0189266522110672	0.079772574256874
CREB3L1	1887.6669674911	1.27500480888448	0.543368817633608	2.34648137233412	0.018951613497827	0.0798515444692338
SLC6A10P	19.6151278840538	1.2686718267332	0.540683691189967	2.34642147970292	0.0189546595457272	0.0798515444692338
PDGFRA	7003.59969567313	-1.12605271949653	0.47999736608172	-2.34595603865214	0.0189783457621521	0.0799317809532597
FBXO46	1170.40833882293	1.20996382086011	0.515844719812541	2.34559698759699	0.0189966354892249	0.0799501692981645
FASTKD3	537.815142751991	0.80304950342445	0.342359657851526	2.34563122437959	0.0189948908348653	0.0799501692981645
C1orf150	36.0853663384862	-1.9184483929399	0.817889001678623	-2.34560972088206	0.0189959866040237	0.0799501692981645
EMX2	152.878395758127	-1.58947607716677	0.677732624042009	-2.34528488194519	0.0190125463800835	0.0799585263533493
TNFSF14	10.6721413484683	-1.69324552039441	0.721974862594642	-2.34529705689364	0.0190119254928382	0.0799585263533493
LIX1L	1936.10585833438	-1.00245043086947	0.427429899844618	-2.34529786342482	0.0190118843627011	0.0799585263533493
KRT18	39216.8857573616	1.99712197541841	0.851634694350327	2.34504534475539	0.0190247656919426	0.0799903865778384
UBE2O	2279.40509872201	0.936317361414102	0.399335633328603	2.34468773449934	0.0190430209445022	0.0800476034138591
ELOF1	2053.10677860808	0.926274482906522	0.395111149909075	2.34433901224929	0.0190608372299426	0.0801029475781876
C11orf10	2755.07189243138	0.75877600335771	0.32372979764043	2.34385592209368	0.0190855424736529	0.0801676553648245
SAMHD1	3420.0877527307	-0.927158773674315	0.39555996140754	-2.34391461252843	0.0190825395500846	0.0801676553648245
ASPH	30428.1222383614	-1.12075742636862	0.478451425028466	-2.34246857202261	0.0191566472940792	0.0804075064054114
ELL2	3504.89002669539	-0.87893047419942	0.375190233120403	-2.34262621094766	0.0191485562996478	0.0804075064054114
SHPK	922.886675109346	-0.806610858763183	0.344332280375944	-2.34253627885983	0.0191531717987514	0.0804075064054114
RAP2B	2543.3992132892	0.904060357425552	0.385975474944809	2.34227409799761	0.0191666330086177	0.0804298222183795
CDK13	3181.42838430384	0.470625427907233	0.201000826342508	2.34141041343423	0.0192110358660904	0.0805621303474653
BCL7C	1304.03017066343	0.744665125471336	0.318047721083379	2.34136287137903	0.0192134826577392	0.0805621303474653
C19orf53	2855.77557756174	0.671103214314001	0.286619556862361	2.34144250888042	0.0192093842010941	0.0805621303474653
C20orf117	1598.80767038974	1.09281821954331	0.46675760720435	2.34129707298988	0.0192168694762414	0.0805621303474653
PDE1A	334.543019281457	-1.15582879787818	0.493757150467926	-2.34088518370381	0.0192380823751029	0.0806258632739155
PDIA4	12259.1859817824	1.37451019024839	0.587191708455897	2.34082016223094	0.0192414329454932	0.0806258632739155
STAU1	9603.94460164266	0.657924754169311	0.281173317851834	2.33992599011834	0.0192875615850211	0.0807994980212969
PDE6B	331.582376517248	1.65805395765621	0.708631111695038	2.33979842303306	0.019294150399681	0.0808074482822526
PSMD11	3276.03269411721	0.687263224228034	0.293783154242227	2.33935545419796	0.019317044928733	0.0808429420199178
CCDC41	612.35959570137	1.03386597352454	0.441919825140954	2.33948765071759	0.0193102099616711	0.0808429420199178
CCDC134	125.712912552104	0.967485791123109	0.413580041495379	2.33929516430478	0.0193201628037252	0.0808429420199178
MMGT1	2713.72411430683	-0.663038885131664	0.28343821736561	-2.33927129267964	0.0193213974396843	0.0808429420199178
SGMS1	1863.90221908384	-0.823699408256723	0.352230555008266	-2.33852343740421	0.0193601113039888	0.0809852543279531
CABYR	291.678439242437	1.41908300500907	0.607054340910246	2.33765399466748	0.0194052045211628	0.0811541765189488
YIF1A	2340.3030179475	0.751564803221138	0.321570957686922	2.3371662933344	0.0194305390640761	0.0812124987552677
ERI3	2456.24652899274	0.763429545932602	0.326654915383991	2.33711329595384	0.0194332938505291	0.0812124987552677
ATF7IP2	304.675030426558	0.729372440379635	0.31207738724943	2.33715248262021	0.0194312569075955	0.0812124987552677
EIF5A	15015.331325415	1.04807648141718	0.4485471948405	2.33660246563322	0.0194598641438648	0.0813038126951771
XRCC6	19169.9655181711	0.532326884592706	0.227835846311115	2.33644921644947	0.0194678414230361	0.0813174190963192
CCDC21	774.194458420899	0.981835672645665	0.420333288950268	2.33585037982046	0.0194990408458677	0.0814279945723437
ABCF2	3593.23784365311	0.651656173965811	0.278995202158188	2.33572537780175	0.0195055589661212	0.0814354723098411
FDX1L	446.826431157992	0.950333794635317	0.406992211406863	2.33501715266311	0.0195425246974356	0.0815700340290829
TSPAN18	1775.4067823364	-1.1016758274425	0.471953564743232	-2.33428860324821	0.0195806150931688	0.0817091402833578
C12orf73	370.24425159195	0.935728246883157	0.400877778142148	2.33419834648793	0.0195853384552412	0.0817091402833578
RUNDC3B	210.159718702994	-1.19705220549579	0.512887746226812	-2.3339458084195	0.0195985596926487	0.0817445010328249
TM7SF2	2725.20214569157	-1.44932026124559	0.621008813737939	-2.33381592850821	0.0196053623883523	0.0817530797631945
CSF1R	3837.99291790671	-1.27492500004967	0.546397272464526	-2.3333297296656	0.0196308462480368	0.0818197332370388
URB2	1193.76264292626	0.729836988828714	0.312781394004645	2.33337724947244	0.019628354247031	0.0818197332370388
HIST1H2BJ	89.2820227198935	1.45056405495233	0.621822107276773	2.33276372450792	0.0196605495549038	0.0818953723354217
KCTD20	5790.08306534175	-0.810485052400716	0.347424481207021	-2.3328380590364	0.01965664632571	0.0818953723354217
TTC9C	727.870098927705	0.407436687592956	0.174662220123091	2.33271217614101	0.0196632567037794	0.0818953723354217
CALCR	31.1724452017332	-1.9280703055031	0.826630566511825	-2.33244496829953	0.0196772947895878	0.0819340295009521
SNRPD1	1749.04972437822	0.890812476893432	0.382019663261383	2.33184980398228	0.0197085939266853	0.0820048886427731
PHF14	2906.24514467566	0.817070199392528	0.350386097017908	2.33191386971832	0.0197052226824703	0.0820048886427731
FAM127B	2726.27526267719	1.04101411956307	0.446405950133491	2.33198979371079	0.0197012280893916	0.0820048886427731
PAPSS2	3734.42897792595	-1.23676391652177	0.53063297991575	-2.33073322490837	0.0197674310913214	0.0822298401301866
RBKS	286.081535601388	1.00915636593919	0.433047377696942	2.33036018208018	0.0197871224114965	0.082291880893394
PIK3R6	76.0468126039595	0.890081423589184	0.381979217476424	2.33018285515526	0.0197964887386521	0.0823109618662857
TLN1	31084.697160746	-1.03069588824027	0.442379477854125	-2.32989082866123	0.0198119218818397	0.0823353839171463
P704P	45.9703908545915	0.898473198597149	0.385616996435772	2.32996264921325	0.0198081253042795	0.0823353839171463
HAUS5	733.508073126621	0.830181913730305	0.356615106056443	2.32794937631977	0.0199147919298478	0.0827429343423922
RND2	315.785879761062	1.56211490684191	0.671077097554487	2.32777263973768	0.0199241796324976	0.0827619769349902
TSSK4	28.1000154067297	-0.927122428897661	0.398354750333999	-2.32737887051759	0.019945109333062	0.0828289424713899
DMXL1	3204.19610391739	-1.01651706306517	0.436818345219638	-2.32709334255193	0.0199602977742766	0.0828720389153263
SUSD5	173.015126521812	-1.00728123486437	0.432913623425784	-2.32674875623788	0.0199786412229822	0.0829228201981718
TMEM48	1209.08829274728	0.982968810715056	0.422492920214522	2.3265923845918	0.0199869702463026	0.0829228201981718
SLC10A6	71.0104956069858	-1.7572548542371	0.755269849562911	-2.32665828677532	0.019983459644429	0.0829228201981718
FHDC1	1185.75377345059	1.32996576796272	0.571676577006974	2.32643040042988	0.0199956014121379	0.0829386539671294
OLFML2A	3547.90967725759	-1.03077712586047	0.44321191266199	-2.32569815118345	0.0200346591963052	0.0830806546257953
TMEM180	234.039404069547	1.23508368245199	0.531107292939391	2.32548808662835	0.0200458762118087	0.0831071633272242
EPHA10	225.661616853947	2.00661580366124	0.862996291274645	2.32517314842393	0.0200627035336974	0.0831569131548296
DLX6	36.0612314913884	2.32231261063995	0.998998654870619	2.32464037795998	0.0200911978218887	0.0832419038910333
PDE8A	2038.12762469947	-1.0183900401017	0.438090882934558	-2.32460907033718	0.020092873353008	0.0832419038910333
PGBD2	546.277895850626	1.21016387116927	0.520612180574319	2.32450164695391	0.0200986233982414	0.0832457048949524
MRPS30	1703.81224804063	1.10106988877286	0.473767821406705	2.32407065026827	0.0201217077743847	0.083321283202296
EPB41L4A	1698.92970864231	-0.999245043984474	0.429981608115878	-2.32392508219836	0.0201295096909874	0.0833270775195157
SEMA4A	1617.91410158681	1.46510413514534	0.630476301259679	2.32380524409575	0.0201359345564357	0.0833270775195157
ARPC5L	2068.61247642738	0.912362509064139	0.392621044440523	2.32377383225659	0.020137618931484	0.0833270775195157
WDR19	1509.04227378228	-0.895163463633279	0.385435881764475	-2.32247049635166	0.0202076152746939	0.0835966332185103
ZNF707	457.459373056623	1.08167561043767	0.465823132639121	2.32207362547548	0.0202289715557825	0.0836648893205065
RNF13	4419.81387030215	-0.594010131726312	0.25582511262372	-2.32193831807283	0.0202362571720549	0.0836749318400909
EARS2	2082.40392785496	0.890492521532873	0.383541678860221	2.32176206815168	0.020245750768261	0.0836940971284051
MYCN	125.015951349574	1.92361830907124	0.828561050868012	2.32163738212897	0.0202524692527215	0.0837017839125192
SPTB	365.054596324575	-1.63464445030456	0.704136460735419	-2.3214881510287	0.0202605128622175	0.0837149423277904
IL22RA2	43.0103010533253	2.07513888724495	0.894011513391261	2.32115454461354	0.0202785044475701	0.0837691888762213
BOLA1	613.723928244858	0.790768604090189	0.340707578574862	2.32095983129544	0.020289011889198	0.0837925003124732
HIST1H2BE	21.6030261456983	1.55323241740488	0.669312174233327	2.32063972119445	0.0203062965226599	0.0838437832932261
ZC3H3	1147.77853363523	0.844423259447391	0.363938135994488	2.32023845794545	0.0203279812366042	0.0838730071333518
C1orf26	424.330837702856	-0.576654929402028	0.248527287246807	-2.32028818963998	0.0203252925840773	0.0838730071333518
FOXRED2	2212.76968629819	0.902962737212062	0.389158003465992	2.32029851415087	0.0203247344472886	0.0838730071333518
BEX2	494.062706097449	1.57619093534539	0.679357590713008	2.32011970851923	0.0203344024607207	0.0838794101504729
PJA2	10036.5740411337	-0.928228389787355	0.400187039384642	-2.31948638620249	0.0203686784508566	0.0840006835035805
NCF1C	58.1106165694959	-1.61860828087644	0.697880794432747	-2.31931913557254	0.0203777386176915	0.0840179333241631
RBMX2	1129.04460705298	0.531069887238355	0.229004675713327	2.31903512705199	0.0203931317525026	0.0840612796287652
DNAH8	4.06191990321343	2.53779833980788	1.09438363195515	2.31892936417007	0.0203988666446653	0.0840648030672258
ZBTB43	977.42927327877	-0.394795555620205	0.17026114887939	-2.31876478115317	0.0204077938008157	0.0840814771616481
MACROD1	393.077981792259	0.656316828753274	0.283063620967469	2.31861949094724	0.0204156773263198	0.084093844481871
VWA1	4292.26325517148	1.45876922292776	0.629261172807581	2.31822538234665	0.0204370752498415	0.0841542991647505
FLJ34503	4.93262372801186	-2.5350446980544	1.09355462345359	-2.31816924704538	0.0204401246781212	0.0841542991647505
LOC541471	710.54126519957	1.23597585659934	0.533391766341074	2.31720085421979	0.0204927930245319	0.0843509803203315
CCDC144NL	6.54265349063128	-2.45554446248666	1.05993184899165	-2.31670032825479	0.0205200616869851	0.0844430441041578
C5orf22	1852.36861495198	0.591413606411145	0.255370493673086	2.31590422959454	0.0205634983459926	0.084601581683322
DTNB	1312.53041410876	1.17631486578877	0.50796341550424	2.31574721699412	0.0205720747123396	0.08461665687554
MAGEF1	1952.20493924542	0.846452486282028	0.365555588085516	2.31552331265146	0.0205843102450465	0.0846467720890835
OLR1	475.82049019563	1.86182522254335	0.804494642614057	2.31427920575542	0.0206524116747719	0.0849065497636327
DENND5B	1118.93554821338	-1.11402563091985	0.481404063233247	-2.31411763215652	0.0206612704830572	0.0849227023004396
MEX3B	252.358680557718	0.992427639120784	0.428874677248539	2.31402713139358	0.0206662339349048	0.0849228401151408
HIST2H2AC	14.7560567546301	1.45006715932151	0.626849844195924	2.31326077967132	0.0207083056560902	0.0850754288652062
GRINL1A	2601.88003799031	-0.793342968841628	0.342970659857134	-2.31315112835628	0.0207143314740107	0.0850798936507651
DACH2	3.89492910692151	-2.07198408249212	0.896015251638448	-2.31244287271149	0.0207532900475307	0.0852195886433285
ANG	995.919841402855	-1.41183628215375	0.610602025288011	-2.31220373284515	0.0207664586806778	0.0852533406180542
PTP4A3	1213.58010423339	1.06661346235198	0.461343220597269	2.3119738509891	0.0207791243720817	0.0852850122548201
SPEN	6071.42701513061	-0.561400070558239	0.242861355511985	-2.31160725169606	0.0207993366513043	0.0853476353395351
CTF1	361.146679365109	-1.40636680585373	0.608550934278634	-2.31100919682395	0.0208323469094945	0.0854509459584382
SEPW1	9937.84092079729	0.837533694399924	0.362416295970916	2.31097139866784	0.0208344347512737	0.0854509459584382
NT5DC1	2238.95610622653	-0.751976182783241	0.325432607753642	-2.31069709938993	0.0208495915768436	0.0854927551779835
ANXA1	29466.5286697509	-1.41952337780155	0.614469041475074	-2.31016256635793	0.020879155630536	0.0855780112186929
MAGIX	120.513912776645	1.41108416604936	0.610821519855799	2.31014153918887	0.0208803193516874	0.0855780112186929
LMBR1	3225.62674352973	0.722445730830875	0.312896223156389	2.30889885324627	0.020949194647103	0.085839873213843
LRRC46	127.423757242485	1.641433712521	0.71094573184389	2.30880310409041	0.0209545097057186	0.0858412328634266
RAD51AP2	7.95427672069207	2.36250413175095	1.02336297932427	2.30856908006476	0.0209675053819581	0.085874048433098
PRDM11	52.3878806034564	-0.806794176435573	0.349729930253022	-2.3069062915258	0.0210600447215694	0.0862325482229036
SERPINE1	6229.216584186	1.61032926848983	0.698367800990805	2.30584695658245	0.0211191853926447	0.0864336154843662
C7orf43	774.510795911742	1.00770245088843	0.43701775883721	2.30586155942418	0.0211183691610388	0.0864336154843662
RBM38	1438.02861946133	1.18481293275493	0.513922650655267	2.30543045970878	0.0211424772238649	0.0865083878048211
CCDC147	23.5958070538038	-1.15864571050911	0.502606233447761	-2.30527525009204	0.0211511627617309	0.0865233744321008
MTP18	621.725433527182	1.26484991991081	0.548795517472266	2.30477451007011	0.0211792053928323	0.0866175194911988
KISS1	3.96088614099378	2.41165254803926	1.04658028548181	2.304316813047	0.0212048658397386	0.0866455588423172
NEFH	325.186186959338	1.82627157604785	0.792551679062069	2.30429336571353	0.0212061811261587	0.0866455588423172
SLC7A6	3970.2531449475	-1.24848816211263	0.541750248798525	-2.30454561835732	0.0211920346550535	0.0866455588423172
HCN1	27.2702075698447	-1.61819884500732	0.702251018828888	-2.30430259496941	0.0212056633993222	0.0866455588423172
SLC13A3	265.284473266972	1.07885153886331	0.468269181671927	2.30391317876468	0.0212275177671927	0.0867121700397584
OLFML3	5106.9230986453	-0.945929966423013	0.41074380785401	-2.30296829394741	0.0212806270764338	0.0869085068797175
RRP9	841.026729846736	0.934125920542121	0.405661278624304	2.30272389741009	0.0212943827401644	0.0869440713633734
NR6A1	20.1563558167785	1.31328143156133	0.570506167332442	2.30195834289038	0.0213375214989697	0.0870166995059529
PPP5C	2487.50283224574	0.846476694223149	0.367763509763605	2.30168755667809	0.0213527984288491	0.0870166995059529
POLM	921.63735152482	0.515744783382603	0.224036137612962	2.30206068037822	0.0213317504099019	0.0870166995059529
RHOF	237.358114338472	1.34232553448199	0.583207137913816	2.30162741026047	0.0213561929983381	0.0870166995059529
PCDHA11	152.449474426165	1.93845152140105	0.842218430456037	2.30160187821043	0.0213576341292911	0.0870166995059529
